,id_student,LS20,LS40,LS60,LS80,LS100
3629,400087,11,8,7,6,0
3630,400091,6,4,3,2,2
3631,400145,9,9,8,7,2
3632,400147,4,3,2,2,0
3633,400252,10,9,7,5,0
3634,400266,9,8,6,3,1
3635,400451,12,8,6,3,0
3636,400469,10,8,6,4,1
3637,400474,10,8,6,4,1
3638,400549,4,3,2,1,1
3639,400599,2,0,0,0,0
3640,400611,0,0,0,0,0
3641,400630,5,1,0,0,0
3642,400632,11,10,8,3,0
3643,400682,4,3,2,1,0
3644,400759,12,8,6,3,0
3645,400894,8,6,4,3,1
3646,400942,5,3,2,0,0
3647,400958,7,6,5,3,2
3648,401011,4,3,2,1,1
3649,401139,8,7,4,2,0
3650,401240,3,2,2,1,0
3651,401258,0,0,0,0,0
3652,401296,11,9,7,4,2
3653,401317,4,3,2,1,0
3654,401339,10,8,6,4,1
3655,401349,10,8,6,4,1
3656,401404,4,3,2,1,0
3657,401441,2,0,0,0,0
3658,401486,12,8,6,3,0
3659,401812,0,0,0,0,0
3660,401824,1,0,0,0,0
3661,401866,2,2,0,0,0
3662,401869,4,3,2,1,0
3663,401903,7,6,5,3,2
3664,401947,1,0,0,0,0
3665,402180,4,3,2,1,0
3666,402200,1,0,0,0,0
3667,402204,4,3,3,2,0
3668,402210,8,6,4,1,0
3669,402268,0,0,0,0,0
3670,402295,2,1,1,1,0
3671,402314,6,4,3,2,0
3672,402378,7,6,5,3,2
3673,402433,3,2,1,0,0
3674,402449,11,9,8,7,7
3675,402458,4,4,3,0,0
3676,402470,4,3,2,1,0
3677,402502,10,6,4,2,0
3678,402531,0,0,0,0,0
3679,402575,2,0,0,0,0
3680,402662,10,9,6,5,0
3681,402695,9,8,4,2,0
3682,402727,4,3,2,1,0
3683,402806,11,9,8,6,0
3684,402883,1,0,0,0,0
3685,402958,5,4,3,3,1
3686,402961,4,3,2,1,0
3687,402993,7,5,3,2,1
3688,403052,4,2,1,1,0
3689,403085,18,13,10,5,2
3690,403093,7,5,4,2,0
3691,403158,1,0,0,0,0
3692,403213,4,3,2,2,0
3693,403902,6,2,0,0,0
3694,404022,10,8,6,4,1
3695,404050,1,1,0,0,0
3696,404121,4,3,2,1,0
3697,404135,11,10,9,7,0
3698,404147,1,0,0,0,0
3699,404170,11,10,8,8,2
3700,404200,1,1,0,0,0
3701,404269,10,8,6,4,2
3702,404325,9,8,5,3,0
3703,404356,4,3,2,1,0
3704,404415,4,3,2,2,0
3705,404449,4,3,2,1,0
3706,404536,10,9,5,2,0
3707,404631,10,7,5,2,1
3708,404671,10,8,5,3,1
3709,404695,3,3,2,2,1
3710,404708,10,8,6,3,1
3711,404727,8,7,5,4,2
3712,404804,4,3,2,1,0
3713,404863,0,0,0,0,0
3714,405088,4,3,2,1,0
3715,405125,3,3,2,1,0
3716,405192,10,6,5,1,0
3717,405193,9,7,3,2,0
3718,405219,9,6,4,2,0
3719,405268,9,7,5,2,1
3720,405314,11,10,9,7,0
3721,405426,7,3,1,0,0
3722,405471,10,8,6,4,1
3723,405743,2,0,0,0,0
3724,405746,0,0,0,0,0
3725,405775,11,9,8,7,0
3726,405784,8,4,3,0,0
3727,405889,11,10,9,3,0
3728,405945,10,8,6,4,1
3729,405995,10,8,6,4,1
3730,406000,4,3,2,1,1
3731,406056,12,8,6,3,0
3732,406121,4,3,2,1,0
3733,406224,6,4,3,1,0
3734,406254,10,10,8,7,0
3735,406265,0,0,0,0,0
3736,406311,10,8,6,3,1
3737,406326,0,0,0,0,0
3738,406416,1,0,0,0,0
3739,406425,0,0,0,0,0
3740,406498,7,4,3,1,0
3741,406541,12,8,6,3,0
3742,406549,3,3,2,1,0
3743,406600,8,7,4,1,1
3744,406671,4,3,2,2,0
3745,406682,4,3,2,1,0
3746,406698,4,3,2,1,0
3747,406751,9,7,5,3,0
3748,406846,1,0,0,0,0
3749,406908,3,2,1,0,0
3750,406937,0,0,0,0,0
3751,406974,7,5,3,1,0
3752,407115,0,0,0,0,0
3753,407232,11,9,4,3,0
3754,407303,6,4,3,2,0
3755,407371,11,9,8,7,0
3756,407374,5,4,2,1,0
3757,407404,5,4,4,3,2
3758,407453,4,3,2,1,0
3759,407487,3,1,0,0,0
3760,407500,11,10,9,7,0
3761,407545,4,3,2,1,0
3762,407595,0,0,0,0,0
3763,407670,10,7,5,2,0
3764,407681,9,8,8,6,0
3765,407731,3,3,2,1,0
3766,407818,11,9,8,3,0
3767,407838,0,0,0,0,0
3768,407876,1,0,0,0,0
3769,407968,11,10,8,7,0
3770,408061,5,4,3,1,0
3771,408105,3,2,1,0,0
3772,408112,8,6,4,3,1
3773,408239,6,4,3,1,0
3774,408353,9,6,4,0,0
3775,408372,10,9,9,8,6
3776,408413,2,1,1,0,0
3777,408469,0,0,0,0,0
3778,408499,3,2,2,2,0
3779,408581,9,7,5,2,1
3780,408608,7,6,5,3,2
3781,408651,3,1,1,0,0
3782,408753,11,9,7,5,2
3783,408763,4,3,2,2,1
3784,408817,3,2,1,0,0
3785,408975,6,4,3,2,1
3786,409040,8,8,6,6,0
3787,409056,0,0,0,0,0
3788,409091,12,8,6,3,0
3789,409100,4,3,2,1,0
3790,409109,12,8,6,4,0
3791,409120,4,2,2,0,0
3792,409160,0,0,0,0,0
3793,409205,6,4,3,2,1
3794,409540,0,0,0,0,0
3795,409651,11,9,8,7,0
3796,409662,10,8,6,4,1
3797,409663,2,1,0,0,0
3798,409698,1,0,0,0,0
3799,409703,4,3,2,1,0
3800,409708,3,3,2,1,0
3801,409733,7,6,5,3,2
3802,409852,7,6,5,3,2
3803,409880,3,2,1,1,0
3804,409930,10,8,6,3,1
3805,409945,9,7,5,4,2
3806,409949,1,0,0,0,0
3807,409953,13,10,8,4,2
3808,410043,1,0,0,0,0
3809,410052,10,8,6,4,1
3810,410084,1,0,0,0,0
3811,410092,4,3,2,1,0
3812,410176,1,0,0,0,0
3813,410199,11,9,8,2,0
3814,410203,3,3,3,2,2
3815,410281,6,4,3,1,0
3816,410357,10,8,6,3,1
3817,410407,13,9,8,6,2
3818,410537,10,8,6,3,1
3819,410573,9,8,7,5,5
3820,410587,3,3,2,1,0
3821,410592,3,3,2,1,0
3822,410666,6,2,0,0,0
3823,410699,7,6,5,3,2
3824,410739,9,7,5,3,1
3825,410767,7,4,3,2,1
3826,410810,4,3,2,1,0
3827,410816,1,0,0,0,0
3828,410838,10,8,7,5,0
3829,410842,10,8,6,3,1
3830,410874,1,0,0,0,0
3831,410883,10,8,6,6,0
3832,410886,12,8,6,3,0
3833,411013,11,8,8,6,6
3834,411060,5,4,3,2,0
3835,411105,9,8,7,7,0
3836,411150,2,1,0,0,0
3837,411197,0,0,0,0,0
3838,411226,1,0,0,0,0
3839,411304,11,9,8,8,1
3840,411381,1,1,0,0,0
3841,411549,13,10,9,5,3
3842,411553,1,0,0,0,0
3843,411619,3,2,2,1,0
3844,411642,9,7,5,3,1
3845,411707,5,3,2,1,0
3846,411895,1,0,0,0,0
3847,411971,4,3,2,1,0
3848,412025,10,9,7,7,7
3849,412063,6,2,0,0,0
3850,412081,4,3,2,1,0
3851,412102,11,10,8,6,0
3852,412175,2,1,0,0,0
3853,412258,7,6,5,3,2
3854,412263,8,5,4,4,0
3855,412268,0,0,0,0,0
3856,412284,7,6,5,3,2
3857,412304,0,0,0,0,0
3858,412307,11,10,8,8,4
3859,412343,4,3,2,1,0
3860,412353,10,8,4,4,1
3861,412407,9,7,5,3,1
3862,412600,11,8,6,3,2
3863,412618,5,4,3,1,0
3864,412654,9,7,5,4,1
3865,412663,13,10,8,5,2
3866,412695,11,9,8,4,0
3867,412697,10,10,7,6,0
3868,412717,6,4,3,2,1
3869,412731,11,8,5,2,0
3870,412772,11,7,5,3,0
3871,412911,3,3,2,1,1
3872,413083,4,4,3,3,2
3873,413087,8,5,4,1,0
3874,413137,0,0,0,0,0
3875,413180,11,9,3,3,0
3876,413200,17,14,12,7,5
3877,413580,6,2,0,0,0
3878,413702,1,0,0,0,0
3879,413709,10,6,3,1,0
3880,413747,0,0,0,0,0
3881,413891,3,2,1,1,0
3882,413934,9,6,5,2,0
3883,413949,9,7,4,2,0
3884,413984,10,8,6,4,1
3885,414028,10,8,6,3,1
3886,414094,6,4,3,2,2
3887,414117,4,3,2,1,1
3888,414247,5,4,3,1,0
3889,414258,13,9,6,3,0
3890,414304,12,8,6,3,0
3891,414350,10,8,6,4,2
3892,414495,9,7,5,3,1
3893,414587,10,6,4,3,0
3894,414633,7,6,4,2,0
3895,414668,9,7,5,3,0
3896,414696,9,7,5,3,0
3897,414758,8,5,5,3,0
3898,414772,4,3,2,1,1
3899,414803,7,5,3,0,0
3900,414958,10,8,6,4,2
3901,414963,5,4,3,2,1
3902,415151,0,0,0,0,0
3903,415187,0,0,0,0,0
3904,415216,10,8,5,3,1
3905,415546,6,4,2,1,0
3906,415631,6,5,4,2,1
3907,415695,11,6,4,2,0
3908,415698,0,0,0,0,0
3909,415716,10,8,6,4,1
3910,415724,0,0,0,0,0
3911,415760,7,5,4,3,2
3912,415812,5,1,0,0,0
3913,415818,7,7,6,5,0
3914,415952,9,8,7,3,0
3915,415969,2,1,0,0,0
3916,415988,9,6,5,3,0
3917,416007,9,7,5,4,2
3918,416008,14,8,5,3,0
3919,416199,10,7,5,4,0
3920,416229,11,9,8,5,2
3921,416243,5,3,3,2,0
3922,416276,1,0,0,0,0
3923,416284,5,4,3,1,0
3924,416302,10,7,5,3,0
3925,416304,10,10,8,3,0
3926,416314,2,0,0,0,0
3927,416355,8,8,6,5,0
3928,416407,11,10,6,5,0
3929,416420,3,3,2,1,0
3930,416500,4,3,2,0,0
3931,416654,9,7,5,2,1
3932,416689,4,3,3,2,2
3933,416696,3,1,0,0,0
3934,416700,9,7,6,3,0
3935,416725,11,9,8,7,0
3936,416860,6,4,2,0,0
3937,417096,9,7,5,3,0
3938,417135,0,0,0,0,0
3939,417184,11,9,8,7,0
3940,417242,12,8,6,3,0
3941,417263,8,7,4,1,1
3942,417410,0,0,0,0,0
3943,417414,10,10,5,4,0
3944,417462,1,0,0,0,0
3945,417522,7,6,5,3,2
3946,417547,4,3,2,1,1
3947,417657,3,3,2,0,0
3948,417663,8,8,6,6,0
3949,417684,10,8,5,2,1
3950,417724,10,9,7,4,2
3951,417785,0,0,0,0,0
3952,417820,5,4,4,3,2
3953,417971,1,0,0,0,0
3954,417986,4,3,2,1,1
3955,418007,10,10,8,3,0
3956,418032,9,8,6,4,0
3957,418035,3,2,2,1,0
3958,418065,0,0,0,0,0
3959,418077,4,3,2,1,0
3960,418122,10,7,5,2,0
3961,418159,3,1,1,0,0
3962,418201,5,4,0,0,0
3963,418216,3,3,2,1,0
3964,418218,9,6,3,0,0
3965,418224,4,3,3,2,2
3966,418325,10,8,6,4,1
3967,418340,0,0,0,0,0
3968,418397,12,10,7,4,2
3969,418453,6,4,3,2,0
3970,418490,10,7,5,2,0
3971,418623,6,6,5,3,2
3972,418634,11,8,6,3,1
3973,418731,4,3,2,2,0
3974,418781,5,3,3,2,0
3975,418900,4,3,2,1,1
3976,418956,12,8,6,3,0
3977,418971,2,0,0,0,0
3978,418998,11,10,8,7,4
3979,419024,11,10,6,2,0
3980,419059,10,7,6,6,0
3981,419081,1,0,0,0,0
3982,419192,6,4,2,1,0
3983,419223,4,3,2,1,0
3984,419228,1,0,0,0,0
3985,419233,2,1,0,0,0
3986,419273,8,4,2,0,0
3987,419284,11,8,6,2,0
3988,419375,10,8,6,3,1
3989,419517,5,3,3,1,0
3990,419536,0,0,0,0,0
3991,419565,4,3,2,0,0
3992,419791,10,7,4,3,0
3993,419913,6,4,3,2,1
3994,419924,2,1,0,0,0
3995,419946,11,9,8,7,0
3996,419990,11,8,6,2,0
3997,420042,16,12,9,5,2
3998,420087,2,1,0,0,0
3999,420096,0,0,0,0,0
4000,420141,6,4,3,2,1
4001,420163,9,7,5,2,1
4002,420173,4,3,2,1,0
4003,420333,4,3,2,2,1
4004,420344,3,2,0,0,0
4005,420345,5,4,3,1,1
4006,420388,11,7,5,3,0
4007,420528,7,6,5,3,2
4008,420560,5,4,3,3,1
4009,420604,6,4,2,0,0
4010,420631,4,3,2,1,0
4011,420663,9,7,5,2,1
4012,420673,4,0,0,0,0
4013,420699,11,9,7,6,0
4014,420720,11,10,7,3,0
4015,420724,10,8,7,4,2
4016,420762,6,4,3,2,1
4017,420834,0,0,0,0,0
4018,420867,10,9,8,7,0
4019,420894,10,8,6,3,3
4020,420935,7,6,5,3,2
4021,421018,7,5,4,3,1
4022,421070,0,0,0,0,0
4023,421111,4,3,2,1,0
4024,421179,2,0,0,0,0
4025,421185,6,4,3,2,1
4026,421205,5,3,1,0,0
4027,421209,8,6,5,3,2
4028,421301,0,0,0,0,0
4029,421326,8,6,5,1,1
4030,421455,4,3,2,1,0
4031,421712,1,0,0,0,0
4032,421992,4,3,1,0,0
4033,421999,8,7,5,3,0
4034,422006,9,9,8,7,0
4035,422061,11,10,8,7,0
4036,422070,7,5,4,2,0
4037,422087,10,7,6,5,0
4038,422164,8,5,3,0,0
4039,422223,3,1,1,0,0
4040,422250,0,0,0,0,0
4041,422276,4,3,2,1,0
4042,422280,2,0,0,0,0
4043,422340,10,8,6,2,0
4044,422343,13,10,9,5,3
4045,422479,9,7,5,3,1
4046,422530,9,7,6,4,0
4047,422534,6,4,3,1,0
4048,422542,6,5,4,2,2
4049,422626,10,8,8,7,0
4050,422670,7,6,5,3,2
4051,422697,11,6,3,2,1
4052,422768,9,5,3,1,0
4053,423061,0,0,0,0,0
4054,423093,9,7,5,3,0
4055,423147,3,2,1,1,0
4056,423210,11,9,8,8,0
4057,423314,2,0,0,0,0
4058,423386,7,4,2,0,0
4059,423398,4,3,2,1,0
4060,423399,7,6,5,3,1
4061,423488,11,9,8,8,0
4062,423601,10,9,8,8,3
4063,423607,7,6,5,3,2
4064,423613,0,0,0,0,0
4065,423622,4,3,2,0,0
4066,423648,1,1,0,0,0
4067,423652,9,7,5,2,1
4068,423664,1,0,0,0,0
4069,423757,11,7,5,2,0
4070,423781,9,6,4,3,0
4071,423871,10,8,6,4,1
4072,423876,0,0,0,0,0
4073,423879,4,3,3,2,2
4074,423947,3,3,2,1,0
4075,423985,2,1,0,0,0
4076,424014,10,7,5,2,1
4077,424082,7,6,5,3,2
4078,424112,4,3,3,2,2
4079,424171,10,9,7,6,0
4080,424211,6,4,3,2,1
4081,424220,4,3,2,1,0
4082,424437,9,9,6,4,1
4083,424539,9,7,5,2,1
4084,424544,11,9,8,7,0
4085,424577,4,3,2,1,0
4086,424637,6,4,3,2,1
4087,424863,0,0,0,0,0
4088,424880,6,4,3,2,0
4089,424950,7,6,5,3,2
4090,424978,4,3,2,2,0
4091,424987,10,6,4,1,0
4092,425053,2,1,0,0,0
4093,425136,0,0,0,0,0
4094,425218,9,8,5,5,0
4095,425257,8,8,6,4,0
4096,425274,3,2,1,0,0
4097,425287,9,7,6,3,3
4098,425314,0,0,0,0,0
4099,425332,1,0,0,0,0
4100,425543,3,2,1,1,0
4101,425714,1,0,0,0,0
4102,425748,4,2,1,0,0
4103,425755,1,0,0,0,0
4104,425772,3,3,2,1,0
4105,425808,10,8,6,3,1
4106,425817,4,3,2,0,0
4107,425820,10,8,6,4,1
4108,425858,1,0,0,0,0
4109,425910,6,4,3,2,1
4110,425997,9,7,5,0,0
4111,426059,16,11,8,3,0
4112,426074,11,10,8,7,7
4113,426094,1,0,0,0,0
4114,426137,1,0,0,0,0
4115,426297,6,4,3,2,0
4116,426316,3,3,2,1,0
4117,426458,9,7,5,3,1
4118,426465,8,6,3,0,0
4119,426547,8,6,6,4,0
4120,426610,7,5,5,3,2
4121,426616,11,9,7,5,3
4122,426624,4,3,2,1,0
4123,426650,10,8,6,4,2
4124,426736,2,2,0,0,0
4125,426768,2,0,0,0,0
4126,426838,10,8,6,4,1
4127,426871,12,8,6,3,0
4128,426887,5,4,3,1,0
4129,427248,0,0,0,0,0
4130,427256,10,7,5,4,0
4131,427321,7,6,5,4,4
4132,427344,4,3,2,0,0
4133,427348,9,7,6,5,0
4134,427390,2,1,1,0,0
4135,427413,10,9,7,4,2
4136,427485,0,0,0,0,0
4137,427536,9,7,5,3,1
4138,427683,2,0,0,0,0
4139,427704,10,8,6,4,1
4140,427773,9,7,5,3,1
4141,427802,10,9,8,0,0
4142,427921,8,6,4,2,1
4143,428116,6,4,3,2,1
4144,428142,10,9,8,7,0
4145,428195,0,0,0,0,0
4146,428301,9,9,8,7,0
4147,428321,0,0,0,0,0
4148,428323,9,8,5,3,1
4149,428641,9,8,6,2,2
4150,428653,9,7,5,2,1
4151,428769,1,0,0,0,0
4152,428787,1,0,0,0,0
4153,428932,10,8,4,2,0
4154,428979,11,10,8,7,7
4155,429004,9,8,7,6,0
4156,429015,18,15,13,10,3
4157,429038,6,4,2,2,0
4158,429065,2,1,1,0,0
4159,429099,9,7,5,2,1
4160,429162,0,0,0,0,0
4161,429185,7,6,5,3,2
4162,429212,4,3,2,1,0
4163,429417,10,8,5,2,1
4164,429494,0,0,0,0,0
4165,429610,10,8,6,3,1
4166,429777,1,0,0,0,0
4167,429832,12,10,7,7,4
4168,429833,12,8,6,3,0
4169,429854,5,4,3,1,0
4170,429858,4,3,2,1,0
4171,429958,4,3,2,1,0
4172,430020,0,0,0,0,0
4173,430279,0,0,0,0,0
4174,430356,5,4,3,1,0
4175,430357,10,8,6,4,1
4176,430392,10,8,6,3,1
4177,430487,7,6,5,3,2
4178,430516,0,0,0,0,0
4179,430530,1,0,0,0,0
4180,430554,3,1,0,0,0
4181,430625,2,0,0,0,0
4182,430678,6,4,3,2,0
4183,430686,7,6,5,3,2
4184,430708,10,8,5,3,1
4185,430806,7,6,5,3,2
4186,430870,1,0,0,0,0
4187,431005,13,9,6,2,0
4188,431014,5,3,2,1,0
4189,431025,4,3,2,1,0
4190,431071,6,5,2,1,0
4191,431136,8,5,4,2,1
4192,431139,11,10,8,4,0
4193,431251,10,9,8,6,0
4194,431268,0,0,0,0,0
4195,431386,6,5,4,2,2
4196,431406,5,4,3,2,0
4197,431987,9,6,3,0,0
4198,432004,1,0,0,0,0
4199,432144,10,8,6,3,1
4200,432222,9,6,4,1,0
4201,432232,10,8,6,4,1
4202,432237,9,7,5,3,1
4203,432278,1,0,0,0,0
4204,432319,3,0,0,0,0
4205,432336,7,7,3,0,0
4206,432478,0,0,0,0,0
4207,432480,9,8,5,2,2
4208,432532,11,9,7,6,0
4209,432592,8,7,3,2,0
4210,432624,3,1,0,0,0
4211,432642,5,4,3,2,1
4212,432703,10,10,7,4,0
4213,432718,0,0,0,0,0
4214,432724,4,3,3,2,2
4215,432862,4,3,2,1,0
4216,432870,7,5,3,2,0
4217,432968,4,2,1,0,0
4218,433064,1,0,0,0,0
4219,433151,11,7,5,2,0
4220,433165,8,7,5,3,0
4221,433280,10,8,6,3,1
4222,433386,12,8,6,3,0
4223,433508,5,4,3,2,0
4224,433531,10,8,6,4,1
4225,433748,6,4,3,1,0
4226,433755,9,7,5,3,1
4227,433794,5,4,3,1,1
4228,433864,9,7,5,3,1
4229,433939,7,6,2,2,1
4230,434002,4,2,1,1,1
4231,434159,2,0,0,0,0
4232,434192,10,8,6,4,1
4233,434298,2,0,0,0,0
4234,434347,3,2,2,1,0
4235,434353,9,7,5,3,1
4236,434397,9,7,5,2,1
4237,434476,10,7,5,3,0
4238,434478,1,0,0,0,0
4239,434503,0,0,0,0,0
4240,434562,10,9,7,4,2
4241,434585,10,8,6,3,1
4242,434617,1,1,0,0,0
4243,434646,10,8,6,4,1
4244,434759,4,3,2,1,0
4245,434767,2,0,0,0,0
4246,434841,1,1,1,1,0
4247,434977,12,8,6,3,0
4248,435043,11,10,8,7,0
4249,435101,0,0,0,0,0
4250,435245,9,7,5,4,1
4251,435271,0,0,0,0,0
4252,435277,3,2,2,1,0
4253,435282,4,2,0,0,0
4254,435287,4,3,2,2,0
4255,435423,12,8,6,3,0
4256,435446,9,6,5,2,0
4257,435572,6,4,3,2,1
4258,435587,6,4,3,1,0
4259,435780,3,0,0,0,0
4260,436044,2,0,0,0,0
4261,436058,5,4,3,2,1
4262,436213,1,1,0,0,0
4263,436481,9,7,3,0,0
4264,436590,11,8,7,2,0
4265,436898,6,4,4,2,2
4266,437171,10,7,5,2,1
4267,437281,12,8,5,2,0
4268,437482,7,6,5,3,2
4269,437550,4,3,2,1,0
4270,437562,9,8,6,4,1
4271,437565,10,8,6,2,1
4272,437752,2,1,0,0,0
4273,437872,11,10,8,5,0
4274,437923,6,4,3,1,0
4275,437967,10,8,6,4,1
4276,437968,0,0,0,0,0
4277,437971,1,0,0,0,0
4278,438063,1,1,1,1,1
4279,438068,10,8,6,3,1
4280,438244,7,3,1,0,0
4281,438283,2,1,0,0,0
4282,438290,2,0,0,0,0
4283,438313,3,2,0,0,0
4284,438323,10,8,7,0,0
4285,438452,10,7,4,3,0
4286,438551,10,8,5,3,1
4287,438644,1,0,0,0,0
4288,438662,10,6,4,1,0
4289,438703,11,8,6,4,1
4290,438751,5,4,3,1,0
4291,438775,0,0,0,0,0
4292,438796,12,9,8,1,1
4293,439002,0,0,0,0,0
4294,439109,7,5,3,1,0
4295,439170,9,8,7,3,0
4296,439182,10,8,6,4,1
4297,439203,0,0,0,0,0
4298,439294,0,0,0,0,0
4299,439305,4,3,2,1,0
4300,439433,11,9,8,7,7
4301,439542,7,3,1,0,0
4302,439568,5,4,3,1,0
4303,439633,9,6,3,1,0
4304,439677,12,9,7,5,0
4305,439710,10,8,5,3,1
4306,439713,4,3,2,1,0
4307,439806,4,3,2,1,1
4308,439855,6,4,3,1,0
4309,439857,8,6,4,2,1
4310,439896,6,3,1,0,0
4311,439950,7,5,4,3,0
4312,439995,11,10,8,8,4
4313,440003,6,4,3,2,0
4314,440057,10,8,6,4,1
4315,440103,10,8,6,4,2
4316,440171,7,6,5,3,2
4317,440225,9,7,5,3,1
4318,440319,2,1,0,0,0
4319,440323,4,3,2,1,0
4320,440331,6,4,3,2,0
4321,440375,9,5,3,0,0
4322,440499,10,6,4,1,0
4323,440509,10,8,6,4,1
4324,440559,11,7,6,3,0
4325,440563,10,8,6,4,1
4326,440593,3,3,3,1,0
4327,440610,4,3,2,1,0
4328,440632,6,3,2,1,0
4329,440751,0,0,0,0,0
4330,440765,2,1,0,0,0
4331,440798,3,1,0,0,0
4332,440818,9,6,3,3,0
4333,440825,2,2,1,0,0
4334,440851,2,0,0,0,0
4335,440857,2,0,0,0,0
4336,440905,5,5,5,3,3
4337,441000,2,1,0,0,0
4338,441018,4,3,2,1,0
4339,441073,1,0,0,0,0
4340,441087,5,4,3,2,1
4341,441113,8,4,2,1,0
4342,441132,9,5,3,2,0
4343,441165,10,9,7,7,1
4344,441181,10,8,6,4,1
4345,441201,12,8,5,3,0
4346,441213,6,4,3,2,0
4347,441255,10,8,6,4,1
4348,441302,12,8,6,3,0
4349,441342,5,4,3,1,0
4350,441385,2,2,1,0,0
4351,441389,12,8,6,3,0
4352,441393,0,0,0,0,0
4353,441421,2,0,0,0,0
4354,441444,5,4,3,1,0
4355,441540,5,3,2,1,0
4356,441606,9,8,4,3,0
4357,441791,9,8,6,3,0
4358,441852,4,3,2,1,0
4359,441858,3,1,1,1,0
4360,441885,3,3,2,1,0
4361,441888,4,3,2,1,0
4362,441892,5,3,2,1,0
4363,441895,3,3,2,1,0
4364,441897,6,4,3,2,1
4365,441954,10,6,4,3,0
4366,442012,10,8,6,4,1
4367,442017,3,2,1,0,0
4368,442064,4,3,2,1,1
4369,442131,0,0,0,0,0
4370,442132,4,3,2,2,1
4371,442143,0,0,0,0,0
4372,442183,10,8,6,4,2
4373,442199,9,8,7,7,6
4374,442347,0,0,0,0,0
4375,442359,3,3,2,1,0
4376,442393,1,0,0,0,0
4377,442436,3,1,0,0,0
4378,442442,1,0,0,0,0
4379,442456,8,7,6,4,1
4380,442466,2,2,2,2,1
4381,442497,2,1,1,0,0
4382,442545,11,7,5,3,0
4383,442547,6,4,3,1,0
4384,442549,4,2,1,0,0
4385,442561,9,7,6,4,0
4386,442563,9,7,6,6,0
4387,442589,5,4,3,1,0
4388,442590,5,4,3,1,0
4389,442669,7,6,5,3,2
4390,442670,0,0,0,0,0
4391,442745,1,0,0,0,0
4392,442753,2,0,0,0,0
4393,442802,9,6,4,4,0
4394,442807,3,3,2,1,0
4395,442865,11,7,5,2,0
4396,442873,5,4,3,2,0
4397,442877,8,7,5,3,0
4398,442878,5,3,2,1,0
4399,442886,12,8,6,3,0
4400,442910,10,8,6,3,2
4401,442924,9,7,6,3,2
4402,442937,1,0,0,0,0
4403,442949,6,4,3,0,0
4404,442987,7,6,4,2,0
4405,443007,11,8,6,2,0
4406,443108,5,4,2,1,0
4407,443151,10,8,7,4,0
4408,443181,4,3,2,1,0
4409,443200,3,3,2,1,0
4410,443215,12,8,6,3,0
4411,443275,6,4,3,2,1
4412,443288,10,8,6,4,1
4413,443297,12,8,6,3,0
4414,443387,9,7,6,4,0
4415,443400,3,1,0,0,0
4416,443438,5,3,2,1,0
4417,443498,3,2,2,1,0
4418,443514,8,6,4,1,0
4419,443539,6,4,3,2,1
4420,443540,3,1,0,0,0
4421,443563,8,6,4,0,0
4422,443696,18,14,10,6,0
4423,443731,4,3,2,1,0
4424,443753,0,0,0,0,0
4425,443765,8,7,5,3,0
4426,443842,2,0,0,0,0
4427,443861,6,4,3,2,0
4428,443923,0,0,0,0,0
4429,443948,3,3,2,1,0
4430,443950,10,7,6,3,2
4431,443954,0,0,0,0,0
4432,443964,4,3,3,2,2
4433,443989,10,8,5,4,0
4434,444011,9,7,4,4,0
4435,444117,10,8,6,4,1
4436,444180,5,4,3,2,1
4437,444197,4,3,2,1,0
4438,444221,3,1,0,0,0
4439,444266,10,8,6,5,0
4440,444317,6,4,3,1,0
4441,444349,2,1,0,0,0
4442,444361,4,3,2,1,0
4443,444375,5,4,3,1,0
4444,444403,3,3,2,1,0
4445,444408,4,2,0,0,0
4446,444474,1,0,0,0,0
4447,444541,0,0,0,0,0
4448,444545,4,3,2,1,1
4449,444561,7,5,4,1,0
4450,444574,11,10,8,7,5
4451,444576,7,3,2,0,0
4452,444619,11,7,4,2,1
4453,444677,4,3,2,1,0
4454,444697,10,8,6,5,0
4455,444713,0,0,0,0,0
4456,444718,0,0,0,0,0
4457,444766,6,4,3,2,1
4458,444768,4,3,2,1,1
4459,444783,2,1,0,0,0
4460,444784,0,0,0,0,0
4461,444821,10,8,6,3,1
4462,444847,1,0,0,0,0
4463,444856,10,10,8,7,0
4464,444858,8,6,4,0,0
4465,444872,9,7,5,2,1
4466,444907,11,9,8,8,0
4467,444926,9,7,5,3,1
4468,444943,9,8,6,3,0
4469,445049,3,3,2,2,1
4470,445065,10,8,6,4,1
4471,445086,9,8,6,3,0
4472,445109,5,4,3,1,0
4473,445114,4,3,3,2,2
4474,445125,10,8,6,4,1
4475,445136,5,3,2,2,0
4476,445145,4,2,1,0,0
4477,445239,6,4,3,2,1
4478,445351,3,2,1,0,0
4479,445386,5,4,3,1,0
4480,445410,10,10,7,6,0
4481,445415,10,8,5,3,1
4482,445429,6,4,3,2,2
4483,445451,6,4,3,2,1
4484,445494,9,8,5,2,1
4485,445573,2,0,0,0,0
4486,445647,0,0,0,0,0
4487,445686,11,9,8,5,0
4488,445749,0,0,0,0,0
4489,445760,10,8,6,3,1
4490,445774,4,3,2,1,0
4491,445776,7,5,3,3,0
4492,445777,6,5,5,3,2
4493,445782,2,0,0,0,0
4494,445785,1,1,0,0,0
4495,445818,0,0,0,0,0
4496,445857,6,4,3,2,0
4497,445889,10,8,6,4,1
4498,445917,12,10,8,4,2
4499,445921,0,0,0,0,0
4500,445930,6,4,3,2,0
4501,445947,11,9,8,3,0
